 205,   1.3039,  0.6118
 206,   1.3395,  1.4146
 207,   2.1445,  1.0098
 208,  -0.0471,  0.2352
 209,  -0.3254, -1.5302
 210,  -1.7800,  0.6152
 211,   1.0180,  0.1061
 212,  -1.2841,  2.6387
 213,   2.9068, -0.0480
 214,   3.5031, -0.7707
 215,   0.6312,  1.2595
 216,   0.7447,  0.9237
 217,  -1.1807, -0.2395
 218,  -0.3632, -2.5365
 219,   1.7559,  2.8778
 220,   1.8183,  2.0204
 221,   1.7513, -0.0937
 222,   2.7255, -2.0001
 223,   0.7188, -3.0315
 224,   0.9974, -1.3684
 225,  -1.1320, -0.5417
 226,  -0.0330,  0.4664
 227,   2.6854, -1.5221
 228,   1.7440,  1.7947
 229,  -2.1640, -0.6144
 230,  -2.2925,  1.6786
 231,   1.5817,  1.0316
 232,   0.3122, -0.0474
 233,  -2.0293, -1.8814
 234,   0.7019, -3.4205
 235,   1.0405, -0.2727
 236,   1.2725, -1.3622
 237,  -0.8540,  1.1926
 238,   3.4186,  0.4741
 239,  -1.2519, -0.3872
 240,   1.8394, -0.8511
 241,   3.0594, -1.4268
 242,  -0.3501,  0.9479
 243,   0.0796, -1.0269
 244,   3.2456,  2.4407
 245,  -1.4397, -1.1688
 246,   2.5232, -0.1587
 247,  -0.1772,  0.9806
 248,  -0.2973,  0.6646
 249,   1.7216, -2.9410
 250,   0.6201, -0.5993
