 101,   1.6072,  0.2600
 102,  -1.6047, -0.7597
 103,   0.0518, -0.7397
 104,  -0.9250,  1.6836
 105,  -3.5579,  0.2084
 106,   2.7671, -1.6581
 107,   0.1657,  0.6397
 108,  -0.2939,  1.6861
 109,   0.6189, -0.4597
 110,  -0.5058, -1.5746
 111,   2.5548,  1.2869
 112,  -0.0622,  0.7273
 113,   2.2401,  0.9704
 114,   0.3732, -0.8790
 115,   1.2446, -0.3058
 116,   0.9085,  0.9697
 117,   0.0546, -0.9943
 118,   1.4431,  1.5867
 119,  -0.1873, -0.8785
 120,  -1.2443,  1.6240
 121,   3.4316,  1.1703
 122,  -1.1982, -0.4015
 123,   2.3276,  0.4151
 124,   2.6914,  0.0998
 125,   1.3688,  0.5181
 126,   1.8343, -0.6334
 127,   2.1412, -0.3496
 128,   2.8020,  1.9495
 129,   1.6503,  0.5436
 130,  -0.4092,  0.0525
 131,   0.7727,  0.0193
 132,   0.5341,  0.3903
 133,   2.4920, -0.2269
 134,   0.5776, -0.2429
 135,   3.2226,  1.1538
 136,   0.0308,  1.8077
 137,   0.7989,  1.3030
 138,  -0.6858,  1.2173
 139,  -1.0216,  1.0517
 140,   0.9888,  0.8624
 141,  -1.5893,  1.2194
 142,   0.0975,  1.8624
 143,  -1.8915,  1.9902
 144,  -0.8968, -0.1440
 145,   1.2197, -0.3315
 146,  -0.6977, -0.5886
 147,  -0.7052, -0.8352
 148,  -1.7621,  0.0589
 149,  -1.9284, -1.8817
 150,  -1.3201,  0.0204
 151,  -2.2008, -1.3681
 152,  -2.1579,  0.5115
 153,  -0.2879,  1.2163
 154,  -4.4432,  1.4858
 155,  -1.6132,  0.9878
 156,   0.5296, -0.6040
 157,   0.5546, -1.3196
 158,  -0.2496,  0.5791
 159,  -0.3620,  1.8815
 160,  -1.5591, -2.0483
 161,   0.7422,  2.2570
 162,  -2.3293,  0.9925
 163,  -2.5811,  0.9333
 164,  -0.3414, -0.3130
 165,   0.8242, -0.7673
 166,   2.8176, -0.3630
 167,   1.9371,  0.1162
 168,  -0.0673,  0.0177
 169,   0.3112,  0.3276
 170,  -2.2223,  0.9617
 171,   1.1295, -2.5296
 172,  -1.0713,  1.3074
 173,  -1.9791,  0.5961
 174,  -0.7297, -0.4505
 175,  -1.2861,  0.5687
 176,  -1.5340, -0.3504
 177,   0.5669,  2.5147
 178,   0.1590,  2.7236
 179,  -0.4704,  0.7745
 180,   0.8774,  1.6297
 181,   0.8799, -0.2037
 182,  -0.5469, -0.8586
 183,   0.0822,  1.2305
 184,   0.2641, -1.1416
 185,   1.4643, -1.2842
 186,   0.6217,  0.3263
 187,  -2.0105, -0.7433
 188,   0.5932, -1.5970
 189,   0.4991, -1.5077
 190,   2.5319,  0.5400
 191,   1.6315, -0.3710
 192,  -1.7803, -1.5136
 193,   0.2389,  1.0502
 194,   0.4061, -1.1822
 195,  -1.4374, -1.3156
 196,   2.8024,  0.3762
 197,  -1.7717,  1.8989
 198,   1.4234, -1.2557
 199,   1.4189, -1.3444
 200,   1.6567, -3.1765
 201,  -0.4602, -1.9087
 202,   0.7247, -0.0510
 203,   1.4678, -1.3720
 204,   0.6104, -0.5123
 205,  -0.0876,  2.4248
 206,   2.5556, -0.9737
 207,  -0.6607,  0.6282
 208,   0.2435, -1.0791
 209,  -0.2311, -1.8427
 210,  -1.1433, -0.9528
 211,  -0.1489, -1.0443
 212,  -1.2324,  2.8991
 213,   0.1102,  0.2802
 214,   0.0156, -0.2744
 215,   1.7585,  1.2676
 216,   1.2662, -0.0237
 217,  -1.1885,  0.7532
 218,   1.7062,  1.0944
 219,  -0.4034, -0.0885
 220,   0.5724, -0.2665
 221,   1.7822,  0.4311
 222,   0.5327,  0.2732
 223,   1.7330, -0.1117
 224,  -1.6587,  1.1852
 225,  -0.4237,  1.0144
 226,  -0.1177, -0.3252
 227,   1.3175, -0.4150
 228,   0.7059, -0.1350
 229,   1.3917,  0.6330
 230,   1.8648, -2.9292
 231,   0.9118, -0.7187
 232,  -0.0609,  0.2117
 233,   2.5370, -1.1802
 234,  -0.2489, -0.7677
 235,  -0.1347, -1.1946
 236,   1.4802,  1.0123
 237,  -0.7515, -1.1664
 238,   0.6617, -1.3026
 239,   2.5343,  1.4724
 240,  -1.2550,  0.6236
 241,   1.4297,  0.2453
 242,   0.5599, -0.6148
 243,   0.3811, -0.2117
 244,  -1.2446,  0.5378
 245,   1.8533, -0.8337
 246,  -0.0176,  0.3342
 247,   1.4454,  0.9837
 248,  -0.1447, -0.8820
 249,  -0.4898, -1.7688
 250,  -2.7972, -3.5566
