 75,  -3.0325, -1.6485
 76,  -0.9161, -0.6702
 77,   0.3478,  1.3712
 78,  -1.4907, -0.1767
 79,  -0.6227,  0.0829
 80,   0.6622, -1.3457
 81,  -0.6261, -0.2154
 82,   0.1082, -2.6614
 83,   1.6475, -0.2436
 84,  -0.0008, -2.2728
 85,  -1.4444,  1.9104
 86,  -2.0845, -0.0598
 87,  -0.1082, -1.2231
 88,   0.6656,  1.3507
 89,  -0.7234, -1.7898
 90,   0.6545,  0.2277
 91,   0.8880,  2.1362
 92,   0.5084,  0.9377
 93,   0.2973,  0.0412
 94,  -2.1882, -1.0535
 95,  -1.1276,  0.3915
 96,  -1.6146,  0.4559
 97,  -2.9306,  0.9662
 98,  -0.8107, -0.5988
 99,  -0.3319, -1.0123
 100,   0.6731,  0.4683
 101,  -0.5909, -1.7820
 102,  -0.5380, -0.3424
 103,   0.6098, -0.6578
 104,  -0.4459, -0.2542
 105,  -0.3738,  0.6557
 106,   0.8485,  0.6311
 107,   0.6896,  1.3532
 108,   0.2145,  0.0758
 109,  -1.8998,  0.5265
 110,   1.2123, -3.8915
 111,  -0.3339,  2.6431
 112,   1.3002,  0.8125
 113,  -2.0489, -0.5217
 114,  -0.7323,  0.9381
 115,  -2.4653,  0.8485
 116,   0.9201,  2.1592
 117,  -1.6757,  0.4767
 118,  -1.1754, -3.8237
 119,  -1.2195, -0.0455
 120,  -0.3577, -0.8338
 121,   2.7506,  0.4283
 122,   0.7631, -1.2615
 123,   0.1109, -0.8128
 124,   3.4197, -2.1658
 125,   0.1269, -0.9747
 126,   0.7933,  1.6478
 127,   1.5804, -1.3660
 128,  -1.0137, -0.2162
 129,   0.8627, -2.5227
 130,   0.5211, -2.3889
 131,   0.8979,  3.1679
 132,  -0.3638, -1.2727
 133,  -0.5311,  1.2144
 134,   2.3939,  1.0793
 135,  -2.2465,  0.3142
 136,   0.4458, -4.0201
 137,  -3.2365,  3.2704
 138,   0.5785,  2.9058
 139,   0.3090, -0.7961
 140,   1.6217, -1.3405
 141,   1.3841, -1.3476
 142,   0.0750,  0.4209
 143,  -1.0010, -3.8473
 144,   1.7939, -3.1738
 145,   0.2813,  1.2594
 146,  -0.4060, -0.4198
 147,  -1.9985,  0.1106
 148,  -1.9865, -0.7771
 149,   0.0673, -1.6927
 150,  -0.9075,  1.4638
 151,   0.1448,  1.8430
 152,   1.0042,  1.3865
 153,  -3.3630, -0.4517
 154,  -2.3805, -1.3440
 155,   1.6994, -1.7407
 156,   1.3196,  1.2094
 157,  -1.1052, -1.0645
 158,  -0.6262,  2.7072
 159,   0.0893,  2.7516
 160,  -0.4204,  1.6951
 161,  -1.2745, -1.7689
 162,   1.0630, -0.6571
 163,  -1.3383, -1.8603
 164,  -1.9164, -0.1755
 165,  -2.7504, -2.7360
 166,  -1.5182, -0.5012
 167,  -0.7203, -2.8985
 168,  -3.0960,  1.0452
 169,   0.1177,  2.7876
 170,  -1.0827,  2.3673
 171,   1.2336,  3.4121
 172,  -1.0170, -0.2081
 173,  -0.3861,  1.4627
 174,   0.2668,  0.9285
 175,  -0.4362, -0.8547
 176,   1.5598, -1.0209
 177,  -1.8254, -0.2940
 178,   0.7783,  0.4672
 179,  -0.2221,  0.1955
 180,  -2.0186,  0.6616
 181,  -2.5489,  0.1432
 182,   0.0856,  0.5023
 183,   0.1607,  2.9791
 184,  -0.4699, -0.0555
 185,  -0.8967, -1.5451
 186,   0.8380, -2.2961
 187,   0.1071,  0.9929
 188,  -1.6580, -0.5216
 189,   0.9620, -0.9479
 190,  -2.0096, -2.2911
 191,   0.7038,  1.4539
 192,  -3.7756,  1.3973
 193,   0.1093, -0.7307
 194,   1.8839,  2.8338
 195,  -2.6550, -0.5354
 196,   2.0449, -0.3674
 197,   1.7486, -1.9539
 198,  -0.6983,  0.2305
 199,   0.6151, -0.2595
 200,  -0.5166, -1.5127
 201,  -2.2070, -3.6320
 202,  -0.1948,  1.3214
 203,  -0.3006,  0.6659
 204,  -1.2945,  0.5698
 205,   3.0735,  1.1118
 206,  -1.2639,  2.0237
 207,  -1.0205, -0.9087
 208,  -2.0039, -2.5849
 209,  -1.8860, -0.2175
 210,   0.3943, -0.4573
 211,  -0.3604, -0.3999
 212,  -3.6498, -1.3540
 213,  -0.4360, -1.3442
 214,  -1.6311, -0.9858
 215,  -2.8440,  0.7599
 216,  -0.7163, -0.1810
 217,  -0.0756, -1.3484
 218,  -0.9846,  0.0848
 219,   0.4546,  1.7886
 220,   1.5922, -3.3206
 221,   0.7246, -0.7265
 222,   0.8083, -1.0962
 223,  -0.9682,  0.1784
 224,   1.3963, -1.1522
 225,   1.8211,  0.2262
 226,  -0.7745,  0.4295
 227,   1.9092, -0.5202
 228,   0.9199, -2.6840
 229,   1.1977,  1.0174
 230,   0.9376, -0.5508
 231,   0.6363,  0.7408
 232,  -0.2846, -1.3613
 233,  -0.1810, -1.9042
 234,   1.2589, -2.1351
 235,   2.2273,  0.5848
 236,  -0.1169,  0.5549
 237,   0.8832,  0.1004
 238,   0.1434, -1.7407
 239,   1.2065,  1.5665
 240,   1.8324, -3.2178
 241,   1.6794, -2.4584
 242,   1.0120, -0.5799
 243,  -1.1048, -0.9645
 244,   1.6603, -0.2728
 245,   1.3646,  1.4644
 246,   2.4479, -0.7449
 247,   1.5104,  0.3277
 248,   0.1516, -0.3435
 249,  -0.9711,  0.4233
 250,  -0.2985, -0.7381
